event_id,customer_id,timestamp,event_type,page_url,session_id,device_type,browser,ip_address,user_agent
EVT_00002284,CUST_000867,2025-09-07 09:55:56,page_view,/page/5,SESS_001819,mobile,Firefox,7.37.254.124,Mozilla/5.0 (compatible)
EVT_00002285,CUST_000953,2025-09-04 09:55:56,click,/page/8,SESS_000742,mobile,Edge,60.143.127.72,Mozilla/5.0 (compatible)
EVT_00002286,CUST_000062,2025-08-20 09:55:56,purchase_start,/page/40,SESS_000126,desktop,Chrome,111.110.221.152,Mozilla/5.0 (compatible)
EVT_00002287,CUST_000023,2025-07-20 09:55:56,logout,/page/9,SESS_000260,mobile,Chrome,88.82.67.244,Mozilla/5.0 (compatible)
EVT_00002288,CUST_000885,2025-08-21 09:55:56,search,/page/44,SESS_001294,mobile,Firefox,180.182.222.74,Mozilla/5.0 (compatible)
EVT_00002289,CUST_000034,2025-08-10 09:55:56,login,/page/8,SESS_000035,mobile,Edge,245.128.145.235,Mozilla/5.0 (compatible)
EVT_00002290,CUST_000787,2025-06-21 09:55:56,click,/page/24,SESS_000867,mobile,Safari,160.17.95.114,Mozilla/5.0 (compatible)
EVT_00002291,CUST_000605,2025-06-16 09:55:56,search,/page/23,SESS_000762,desktop,Firefox,243.64.65.123,Mozilla/5.0 (compatible)
EVT_00002292,CUST_000862,2025-08-28 09:55:56,logout,/page/17,SESS_000946,desktop,Chrome,12.143.16.197,Mozilla/5.0 (compatible)
EVT_00002293,CUST_000122,2025-07-07 09:55:56,login,/page/3,SESS_000425,desktop,Edge,142.59.26.116,Mozilla/5.0 (compatible)
EVT_00002294,CUST_000409,2025-08-06 09:55:56,search,/page/6,SESS_001002,desktop,Chrome,140.4.133.25,Mozilla/5.0 (compatible)
EVT_00002295,CUST_000832,2025-06-17 09:55:56,page_view,/page/29,SESS_000220,desktop,Chrome,223.185.28.250,Mozilla/5.0 (compatible)
EVT_00002296,CUST_000351,2025-06-12 09:55:56,login,/page/30,SESS_000173,desktop,Chrome,105.116.27.64,Mozilla/5.0 (compatible)
EVT_00002297,CUST_000056,2025-07-13 09:55:56,purchase_complete,/page/15,SESS_000681,desktop,Chrome,209.223.74.93,Mozilla/5.0 (compatible)
EVT_00002298,CUST_000994,2025-07-05 09:55:56,page_view,/page/32,SESS_000615,desktop,Edge,45.30.181.51,Mozilla/5.0 (compatible)
EVT_00002299,CUST_000026,2025-09-08 09:55:56,purchase_start,/page/28,SESS_000373,desktop,Safari,115.110.181.110,Mozilla/5.0 (compatible)
EVT_00002300,CUST_000611,2025-08-09 09:55:56,click,/page/2,SESS_000419,desktop,Chrome,86.51.172.206,Mozilla/5.0 (compatible)
EVT_00002301,CUST_000894,2025-08-16 09:55:56,purchase_start,/page/26,SESS_000321,mobile,Edge,237.66.215.112,Mozilla/5.0 (compatible)
EVT_00002302,CUST_000911,2025-07-22 09:55:56,click,/page/10,SESS_000162,desktop,Chrome,135.62.213.36,Mozilla/5.0 (compatible)
EVT_00002303,CUST_000717,2025-07-12 09:55:56,login,/page/3,SESS_000118,tablet,Edge,107.109.26.80,Mozilla/5.0 (compatible)
EVT_00002304,CUST_000989,2025-07-30 09:55:56,purchase_complete,/page/38,SESS_000052,mobile,Chrome,13.115.151.125,Mozilla/5.0 (compatible)
EVT_00002305,CUST_000683,2025-07-13 09:55:56,login,/page/17,SESS_000077,desktop,Safari,150.61.140.197,Mozilla/5.0 (compatible)
EVT_00002306,CUST_000965,2025-07-02 09:55:56,login,/page/46,SESS_001153,mobile,Safari,147.1.81.64,Mozilla/5.0 (compatible)
EVT_00002307,CUST_000684,2025-06-12 09:55:56,login,/page/21,SESS_001607,desktop,Safari,157.156.129.10,Mozilla/5.0 (compatible)
EVT_00002308,CUST_000828,2025-06-27 09:55:56,page_view,/page/42,SESS_001701,mobile,Edge,238.234.102.201,Mozilla/5.0 (compatible)
EVT_00002309,CUST_000621,2025-07-05 09:55:56,click,/page/41,SESS_000459,mobile,Firefox,119.152.113.176,Mozilla/5.0 (compatible)
EVT_00002310,CUST_000124,2025-07-19 09:55:56,click,/page/39,SESS_001140,mobile,Chrome,106.233.98.245,Mozilla/5.0 (compatible)
EVT_00002311,CUST_000102,2025-08-22 09:55:56,logout,/page/32,SESS_000588,tablet,Edge,123.147.69.64,Mozilla/5.0 (compatible)
EVT_00002312,CUST_000239,2025-08-19 09:55:56,search,/page/21,SESS_000895,desktop,Safari,150.146.234.30,Mozilla/5.0 (compatible)
EVT_00002313,CUST_000626,2025-07-15 09:55:56,search,/page/1,SESS_000138,mobile,Safari,43.227.111.218,Mozilla/5.0 (compatible)
EVT_00002314,CUST_000979,2025-06-18 09:55:56,logout,/page/2,SESS_000439,desktop,Edge,210.232.139.217,Mozilla/5.0 (compatible)
EVT_00002315,CUST_000176,2025-08-28 09:55:56,login,/page/27,SESS_000113,mobile,Chrome,162.206.170.161,Mozilla/5.0 (compatible)
EVT_00002316,CUST_000266,2025-08-29 09:55:56,search,/page/35,SESS_001933,tablet,Chrome,61.95.176.180,Mozilla/5.0 (compatible)
EVT_00002317,CUST_000769,2025-06-24 09:55:56,purchase_start,/page/33,SESS_001220,mobile,Edge,231.38.230.29,Mozilla/5.0 (compatible)
EVT_00002318,CUST_000086,2025-07-16 09:55:56,login,/page/47,SESS_001713,mobile,Safari,238.170.131.8,Mozilla/5.0 (compatible)
EVT_00002319,CUST_000835,2025-09-01 09:55:56,purchase_start,/page/26,SESS_001832,desktop,Firefox,42.195.31.116,Mozilla/5.0 (compatible)
EVT_00002320,CUST_000970,2025-07-27 09:55:56,purchase_start,/page/33,SESS_001511,tablet,Edge,249.130.96.113,Mozilla/5.0 (compatible)
EVT_00002321,CUST_000955,2025-09-09 09:55:56,purchase_start,/page/12,SESS_000127,mobile,Safari,139.12.108.122,Mozilla/5.0 (compatible)
EVT_00002322,CUST_000328,2025-07-12 09:55:56,purchase_complete,/page/6,SESS_001698,mobile,Firefox,98.145.22.77,Mozilla/5.0 (compatible)
EVT_00002323,CUST_000610,2025-07-21 09:55:56,login,/page/49,SESS_001328,mobile,Firefox,131.229.128.173,Mozilla/5.0 (compatible)
EVT_00002324,CUST_000837,2025-06-27 09:55:56,page_view,/page/11,SESS_001229,mobile,Firefox,119.186.193.101,Mozilla/5.0 (compatible)
EVT_00002325,CUST_000593,2025-06-17 09:55:56,search,/page/31,SESS_001362,mobile,Safari,12.151.91.59,Mozilla/5.0 (compatible)
EVT_00002326,CUST_000731,2025-08-26 09:55:56,page_view,/page/6,SESS_001619,mobile,Chrome,91.110.12.127,Mozilla/5.0 (compatible)
EVT_00002327,CUST_000922,2025-07-02 09:55:56,purchase_complete,/page/16,SESS_000363,desktop,Firefox,86.186.97.91,Mozilla/5.0 (compatible)
EVT_00002328,CUST_000110,2025-07-14 09:55:56,purchase_start,/page/43,SESS_001373,mobile,Firefox,75.164.12.227,Mozilla/5.0 (compatible)
EVT_00002329,CUST_000620,2025-07-19 09:55:56,purchase_complete,/page/41,SESS_000580,mobile,Edge,99.140.64.185,Mozilla/5.0 (compatible)
EVT_00002330,CUST_000272,2025-06-24 09:55:56,click,/page/2,SESS_000545,desktop,Safari,39.17.114.3,Mozilla/5.0 (compatible)
EVT_00002331,CUST_000157,2025-07-01 09:55:56,page_view,/page/7,SESS_000791,desktop,Safari,149.195.63.212,Mozilla/5.0 (compatible)
EVT_00002332,CUST_000646,2025-07-20 09:55:56,page_view,/page/35,SESS_001120,desktop,Firefox,69.137.103.137,Mozilla/5.0 (compatible)
EVT_00002333,CUST_000714,2025-07-08 09:55:56,logout,/page/40,SESS_000085,mobile,Firefox,253.67.102.123,Mozilla/5.0 (compatible)
EVT_00002334,CUST_000155,2025-07-05 09:55:56,click,/page/39,SESS_001180,desktop,Chrome,160.214.17.23,Mozilla/5.0 (compatible)
EVT_00002335,CUST_000308,2025-09-01 09:55:56,logout,/page/8,SESS_001202,mobile,Firefox,92.170.194.253,Mozilla/5.0 (compatible)
EVT_00002336,CUST_000615,2025-06-21 09:55:56,search,/page/11,SESS_001681,mobile,Edge,28.60.55.122,Mozilla/5.0 (compatible)
EVT_00002337,CUST_000737,2025-07-20 09:55:56,login,/page/22,SESS_000383,tablet,Chrome,236.66.83.143,Mozilla/5.0 (compatible)
EVT_00002338,CUST_000524,2025-08-29 09:55:56,click,/page/22,SESS_001597,mobile,Chrome,233.43.93.233,Mozilla/5.0 (compatible)
EVT_00002339,CUST_000980,2025-08-06 09:55:56,search,/page/20,SESS_001015,desktop,Chrome,158.25.110.82,Mozilla/5.0 (compatible)
EVT_00002340,CUST_000666,2025-09-06 09:55:56,search,/page/13,SESS_001428,desktop,Chrome,202.146.107.103,Mozilla/5.0 (compatible)
EVT_00002341,CUST_000866,2025-09-02 09:55:56,click,/page/49,SESS_001517,desktop,Chrome,198.133.33.180,Mozilla/5.0 (compatible)
EVT_00002342,CUST_000265,2025-06-26 09:55:56,purchase_start,/page/37,SESS_001543,mobile,Chrome,140.139.245.233,Mozilla/5.0 (compatible)
EVT_00002343,CUST_000747,2025-09-10 09:55:56,search,/page/26,SESS_000946,mobile,Firefox,25.70.21.114,Mozilla/5.0 (compatible)
EVT_00002344,CUST_000278,2025-07-20 09:55:56,purchase_start,/page/7,SESS_001613,desktop,Safari,160.48.236.101,Mozilla/5.0 (compatible)
EVT_00002345,CUST_000642,2025-07-24 09:55:56,page_view,/page/35,SESS_000865,mobile,Firefox,179.250.149.102,Mozilla/5.0 (compatible)
EVT_00002346,CUST_000714,2025-06-23 09:55:56,purchase_start,/page/29,SESS_000639,tablet,Edge,146.80.177.229,Mozilla/5.0 (compatible)
EVT_00002347,CUST_000888,2025-08-30 09:55:56,page_view,/page/22,SESS_001205,desktop,Safari,206.169.13.29,Mozilla/5.0 (compatible)
EVT_00002348,CUST_000128,2025-06-24 09:55:56,logout,/page/47,SESS_001227,mobile,Chrome,217.176.200.123,Mozilla/5.0 (compatible)
EVT_00002349,CUST_000370,2025-08-10 09:55:56,purchase_complete,/page/25,SESS_001821,mobile,Safari,30.19.122.21,Mozilla/5.0 (compatible)
EVT_00002350,CUST_000433,2025-06-15 09:55:56,purchase_complete,/page/4,SESS_000466,mobile,Edge,54.108.81.64,Mozilla/5.0 (compatible)
EVT_00002351,CUST_000421,2025-06-12 09:55:56,purchase_complete,/page/9,SESS_000205,mobile,Safari,84.96.154.15,Mozilla/5.0 (compatible)
EVT_00002352,CUST_000389,2025-07-10 09:55:56,login,/page/4,SESS_000051,mobile,Safari,207.35.77.136,Mozilla/5.0 (compatible)
EVT_00002353,CUST_000995,2025-06-28 09:55:56,page_view,/page/12,SESS_000097,desktop,Edge,97.175.222.71,Mozilla/5.0 (compatible)
EVT_00002354,CUST_000805,2025-07-01 09:55:56,purchase_start,/page/28,SESS_000884,desktop,Chrome,84.203.112.68,Mozilla/5.0 (compatible)
EVT_00002355,CUST_000166,2025-09-09 09:55:56,search,/page/20,SESS_000645,desktop,Safari,126.194.114.88,Mozilla/5.0 (compatible)
EVT_00002356,CUST_000551,2025-09-07 09:55:56,purchase_start,/page/29,SESS_001603,tablet,Safari,247.57.50.201,Mozilla/5.0 (compatible)
EVT_00002357,CUST_000519,2025-06-25 09:55:56,login,/page/28,SESS_000268,desktop,Safari,67.205.104.225,Mozilla/5.0 (compatible)
EVT_00002358,CUST_000391,2025-08-25 09:55:56,search,/page/41,SESS_000378,mobile,Safari,180.75.14.28,Mozilla/5.0 (compatible)
EVT_00002359,CUST_000407,2025-06-22 09:55:56,page_view,/page/39,SESS_001246,desktop,Chrome,3.178.239.173,Mozilla/5.0 (compatible)
EVT_00002360,CUST_000436,2025-08-21 09:55:56,search,/page/12,SESS_000243,desktop,Safari,47.247.196.205,Mozilla/5.0 (compatible)
EVT_00002361,CUST_000463,2025-07-18 09:55:56,click,/page/45,SESS_001345,desktop,Edge,35.196.81.157,Mozilla/5.0 (compatible)
EVT_00002362,CUST_000069,2025-07-23 09:55:56,login,/page/7,SESS_000162,desktop,Chrome,24.96.234.249,Mozilla/5.0 (compatible)
EVT_00002363,CUST_000873,2025-07-08 09:55:56,search,/page/17,SESS_001093,mobile,Edge,255.16.2.195,Mozilla/5.0 (compatible)
EVT_00002364,CUST_000927,2025-07-04 09:55:56,login,/page/7,SESS_000972,mobile,Edge,124.183.127.254,Mozilla/5.0 (compatible)
EVT_00002365,CUST_000573,2025-08-25 09:55:56,logout,/page/6,SESS_000355,mobile,Safari,114.239.202.230,Mozilla/5.0 (compatible)
EVT_00002366,CUST_000014,2025-08-07 09:55:56,click,/page/9,SESS_001472,desktop,Safari,219.43.164.208,Mozilla/5.0 (compatible)
EVT_00002367,CUST_000436,2025-09-01 09:55:56,logout,/page/47,SESS_000228,tablet,Chrome,53.136.65.59,Mozilla/5.0 (compatible)
EVT_00002368,CUST_000754,2025-07-11 09:55:56,page_view,/page/15,SESS_000881,desktop,Edge,222.193.137.13,Mozilla/5.0 (compatible)
EVT_00002369,CUST_000473,2025-07-02 09:55:56,page_view,/page/41,SESS_000346,desktop,Safari,243.132.45.80,Mozilla/5.0 (compatible)
EVT_00002370,CUST_000131,2025-08-26 09:55:56,purchase_complete,/page/36,SESS_001423,mobile,Safari,225.65.93.205,Mozilla/5.0 (compatible)
EVT_00002371,CUST_000771,2025-08-07 09:55:56,login,/page/3,SESS_001385,tablet,Safari,79.168.95.74,Mozilla/5.0 (compatible)
EVT_00002372,CUST_000668,2025-07-13 09:55:56,page_view,/page/48,SESS_000299,mobile,Chrome,29.36.242.50,Mozilla/5.0 (compatible)
EVT_00002373,CUST_000158,2025-07-15 09:55:56,page_view,/page/50,SESS_001101,mobile,Edge,175.241.159.188,Mozilla/5.0 (compatible)
EVT_00002374,CUST_000836,2025-08-31 09:55:56,click,/page/29,SESS_001846,mobile,Firefox,63.171.76.166,Mozilla/5.0 (compatible)
EVT_00002375,CUST_000657,2025-06-16 09:55:56,purchase_complete,/page/11,SESS_001003,desktop,Firefox,223.214.143.138,Mozilla/5.0 (compatible)
EVT_00002376,CUST_000389,2025-06-15 09:55:56,logout,/page/5,SESS_001839,desktop,Chrome,168.139.16.206,Mozilla/5.0 (compatible)
EVT_00002377,CUST_000868,2025-09-02 09:55:56,purchase_start,/page/25,SESS_001971,desktop,Chrome,66.85.183.163,Mozilla/5.0 (compatible)
EVT_00002378,CUST_000200,2025-09-06 09:55:56,click,/page/39,SESS_001624,tablet,Safari,185.140.129.213,Mozilla/5.0 (compatible)
EVT_00002379,CUST_000149,2025-08-07 09:55:56,purchase_start,/page/15,SESS_000678,mobile,Safari,4.10.220.236,Mozilla/5.0 (compatible)
EVT_00002380,CUST_000884,2025-06-13 09:55:56,search,/page/41,SESS_001517,desktop,Chrome,184.224.102.113,Mozilla/5.0 (compatible)
EVT_00002381,CUST_000486,2025-07-08 09:55:56,page_view,/page/33,SESS_001854,desktop,Edge,89.254.45.72,Mozilla/5.0 (compatible)
EVT_00002382,CUST_000261,2025-08-09 09:55:56,purchase_complete,/page/24,SESS_000536,desktop,Chrome,212.137.54.210,Mozilla/5.0 (compatible)
EVT_00002383,CUST_000548,2025-07-26 09:55:56,purchase_complete,/page/5,SESS_000974,mobile,Firefox,116.181.201.142,Mozilla/5.0 (compatible)
EVT_00002384,CUST_000110,2025-09-09 09:55:56,purchase_complete,/page/44,SESS_001334,mobile,Safari,62.165.153.32,Mozilla/5.0 (compatible)
EVT_00002385,CUST_000151,2025-07-04 09:55:56,click,/page/33,SESS_001050,mobile,Edge,206.160.146.149,Mozilla/5.0 (compatible)
EVT_00002386,CUST_000436,2025-06-27 09:55:56,purchase_start,/page/33,SESS_001591,desktop,Chrome,79.255.253.81,Mozilla/5.0 (compatible)
EVT_00002387,CUST_000493,2025-06-28 09:55:56,purchase_complete,/page/9,SESS_001716,desktop,Safari,215.116.175.36,Mozilla/5.0 (compatible)
EVT_00002388,CUST_000260,2025-07-24 09:55:56,logout,/page/3,SESS_001660,desktop,Edge,182.65.45.69,Mozilla/5.0 (compatible)
EVT_00002389,CUST_000136,2025-08-15 09:55:56,search,/page/36,SESS_001329,desktop,Edge,42.134.61.61,Mozilla/5.0 (compatible)
EVT_00002390,CUST_000582,2025-08-28 09:55:56,logout,/page/8,SESS_001324,mobile,Edge,8.101.236.210,Mozilla/5.0 (compatible)
EVT_00002391,CUST_000161,2025-06-30 09:55:56,logout,/page/12,SESS_001059,mobile,Chrome,183.148.143.237,Mozilla/5.0 (compatible)
EVT_00002392,CUST_000218,2025-08-20 09:55:56,logout,/page/8,SESS_000092,mobile,Chrome,48.59.45.228,Mozilla/5.0 (compatible)
EVT_00002393,CUST_000003,2025-09-08 09:55:56,login,/page/45,SESS_001070,desktop,Edge,98.30.12.233,Mozilla/5.0 (compatible)
EVT_00002394,CUST_000031,2025-07-07 09:55:56,search,/page/41,SESS_001223,mobile,Edge,184.99.32.3,Mozilla/5.0 (compatible)
EVT_00002395,CUST_000561,2025-08-31 09:55:56,search,/page/19,SESS_000388,desktop,Chrome,74.16.235.186,Mozilla/5.0 (compatible)
EVT_00002396,CUST_000241,2025-07-02 09:55:56,page_view,/page/21,SESS_001331,desktop,Chrome,151.131.194.13,Mozilla/5.0 (compatible)
EVT_00002397,CUST_000806,2025-07-11 09:55:56,page_view,/page/27,SESS_001604,mobile,Firefox,50.81.80.105,Mozilla/5.0 (compatible)
EVT_00002398,CUST_000888,2025-06-27 09:55:56,page_view,/page/44,SESS_001619,desktop,Chrome,51.188.198.255,Mozilla/5.0 (compatible)
EVT_00002399,CUST_000018,2025-07-14 09:55:56,search,/page/49,SESS_000828,tablet,Chrome,95.210.209.72,Mozilla/5.0 (compatible)
EVT_00002400,CUST_000967,2025-07-30 09:55:56,purchase_complete,/page/38,SESS_000777,desktop,Chrome,85.6.232.177,Mozilla/5.0 (compatible)
EVT_00002401,CUST_000048,2025-07-17 09:55:56,click,/page/43,SESS_000799,desktop,Chrome,19.4.232.166,Mozilla/5.0 (compatible)
EVT_00002402,CUST_000403,2025-07-25 09:55:56,page_view,/page/6,SESS_001452,desktop,Firefox,253.73.1.207,Mozilla/5.0 (compatible)
EVT_00002403,CUST_000458,2025-07-03 09:55:56,page_view,/page/7,SESS_000817,mobile,Safari,198.159.121.11,Mozilla/5.0 (compatible)
EVT_00002404,CUST_000536,2025-06-24 09:55:56,login,/page/24,SESS_001584,mobile,Firefox,111.108.141.52,Mozilla/5.0 (compatible)
EVT_00002405,CUST_000302,2025-07-02 09:55:56,logout,/page/25,SESS_001095,mobile,Edge,41.100.156.118,Mozilla/5.0 (compatible)
EVT_00002406,CUST_000804,2025-09-09 09:55:56,purchase_start,/page/15,SESS_001106,desktop,Chrome,121.136.255.175,Mozilla/5.0 (compatible)
EVT_00002407,CUST_000677,2025-06-20 09:55:56,click,/page/40,SESS_000149,desktop,Safari,206.152.110.47,Mozilla/5.0 (compatible)
EVT_00002408,CUST_000372,2025-07-14 09:55:56,search,/page/5,SESS_001167,desktop,Edge,6.178.153.61,Mozilla/5.0 (compatible)
EVT_00002409,CUST_000130,2025-09-08 09:55:56,login,/page/9,SESS_000884,mobile,Safari,117.218.247.162,Mozilla/5.0 (compatible)
EVT_00002410,CUST_000535,2025-06-29 09:55:56,purchase_start,/page/12,SESS_000779,desktop,Chrome,142.219.2.195,Mozilla/5.0 (compatible)
EVT_00002411,CUST_000967,2025-06-29 09:55:56,page_view,/page/9,SESS_001927,desktop,Edge,93.86.131.81,Mozilla/5.0 (compatible)
EVT_00002412,CUST_000995,2025-08-26 09:55:56,click,/page/32,SESS_000936,desktop,Chrome,172.192.36.125,Mozilla/5.0 (compatible)
EVT_00002413,CUST_000304,2025-07-23 09:55:56,purchase_start,/page/12,SESS_001606,desktop,Firefox,72.24.156.183,Mozilla/5.0 (compatible)
EVT_00002414,CUST_000607,2025-07-21 09:55:56,logout,/page/28,SESS_000546,desktop,Firefox,155.242.123.86,Mozilla/5.0 (compatible)
EVT_00002415,CUST_000525,2025-06-27 09:55:56,login,/page/29,SESS_000110,mobile,Safari,185.188.94.69,Mozilla/5.0 (compatible)
EVT_00002416,CUST_000939,2025-08-25 09:55:56,login,/page/36,SESS_000710,mobile,Safari,125.214.214.12,Mozilla/5.0 (compatible)
EVT_00002417,CUST_000327,2025-07-17 09:55:56,search,/page/33,SESS_000259,desktop,Firefox,33.217.223.94,Mozilla/5.0 (compatible)
EVT_00002418,CUST_000509,2025-09-10 09:55:56,purchase_complete,/page/37,SESS_000037,tablet,Chrome,17.162.103.57,Mozilla/5.0 (compatible)
EVT_00002419,CUST_000948,2025-06-12 09:55:56,page_view,/page/27,SESS_000564,tablet,Edge,44.55.212.35,Mozilla/5.0 (compatible)
EVT_00002420,CUST_000286,2025-07-12 09:55:56,logout,/page/33,SESS_000334,tablet,Safari,228.185.227.202,Mozilla/5.0 (compatible)
EVT_00002421,CUST_000287,2025-09-10 09:55:56,login,/page/6,SESS_000995,mobile,Firefox,42.177.68.184,Mozilla/5.0 (compatible)
EVT_00002422,CUST_000464,2025-08-11 09:55:56,login,/page/9,SESS_000860,desktop,Safari,2.124.17.16,Mozilla/5.0 (compatible)
EVT_00002423,CUST_000806,2025-07-28 09:55:56,purchase_start,/page/42,SESS_001430,mobile,Chrome,24.30.148.96,Mozilla/5.0 (compatible)
EVT_00002424,CUST_000999,2025-09-10 09:55:56,purchase_start,/page/12,SESS_001729,desktop,Chrome,252.209.169.23,Mozilla/5.0 (compatible)
EVT_00002425,CUST_000323,2025-08-18 09:55:56,click,/page/6,SESS_001531,mobile,Safari,59.243.210.221,Mozilla/5.0 (compatible)
EVT_00002426,CUST_000813,2025-07-16 09:55:56,login,/page/37,SESS_000279,desktop,Chrome,119.19.208.111,Mozilla/5.0 (compatible)
EVT_00002427,CUST_000608,2025-08-01 09:55:56,purchase_complete,/page/1,SESS_000010,tablet,Safari,232.180.213.253,Mozilla/5.0 (compatible)
EVT_00002428,CUST_000670,2025-08-30 09:55:56,purchase_start,/page/37,SESS_001609,desktop,Safari,179.76.59.208,Mozilla/5.0 (compatible)
EVT_00002429,CUST_000662,2025-08-23 09:55:56,search,/page/37,SESS_001069,desktop,Firefox,222.220.106.89,Mozilla/5.0 (compatible)
EVT_00002430,CUST_000135,2025-06-26 09:55:56,page_view,/page/18,SESS_001960,desktop,Chrome,106.215.188.23,Mozilla/5.0 (compatible)
EVT_00002431,CUST_000983,2025-06-23 09:55:56,search,/page/47,SESS_001055,tablet,Edge,52.207.80.208,Mozilla/5.0 (compatible)
EVT_00002432,CUST_000552,2025-08-31 09:55:56,logout,/page/50,SESS_001486,mobile,Chrome,67.86.12.40,Mozilla/5.0 (compatible)
EVT_00002433,CUST_000361,2025-07-01 09:55:56,purchase_complete,/page/40,SESS_000826,desktop,Firefox,18.120.229.76,Mozilla/5.0 (compatible)
EVT_00002434,CUST_000219,2025-07-26 09:55:56,click,/page/17,SESS_001074,mobile,Firefox,87.224.236.39,Mozilla/5.0 (compatible)
EVT_00002435,CUST_000431,2025-07-05 09:55:56,login,/page/26,SESS_001766,desktop,Edge,10.191.110.115,Mozilla/5.0 (compatible)
EVT_00002436,CUST_000199,2025-06-27 09:55:56,purchase_start,/page/15,SESS_001470,tablet,Safari,239.139.129.50,Mozilla/5.0 (compatible)
EVT_00002437,CUST_000561,2025-08-03 09:55:56,logout,/page/21,SESS_001639,desktop,Safari,104.235.36.139,Mozilla/5.0 (compatible)
EVT_00002438,CUST_000049,2025-07-30 09:55:56,page_view,/page/4,SESS_000913,mobile,Safari,181.13.101.93,Mozilla/5.0 (compatible)
EVT_00002439,CUST_000460,2025-06-23 09:55:56,page_view,/page/23,SESS_000164,desktop,Edge,41.53.145.47,Mozilla/5.0 (compatible)
EVT_00002440,CUST_000747,2025-09-09 09:55:56,purchase_start,/page/3,SESS_001108,tablet,Safari,28.11.127.162,Mozilla/5.0 (compatible)
EVT_00002441,CUST_000717,2025-08-02 09:55:56,purchase_complete,/page/2,SESS_001365,tablet,Chrome,228.60.26.244,Mozilla/5.0 (compatible)
EVT_00002442,CUST_000086,2025-08-29 09:55:56,click,/page/50,SESS_001040,tablet,Chrome,154.253.176.5,Mozilla/5.0 (compatible)
EVT_00002443,CUST_000146,2025-07-30 09:55:56,search,/page/19,SESS_001443,tablet,Edge,14.176.180.46,Mozilla/5.0 (compatible)
EVT_00002444,CUST_000173,2025-06-21 09:55:56,login,/page/26,SESS_001469,mobile,Firefox,81.210.236.239,Mozilla/5.0 (compatible)
EVT_00002445,CUST_000275,2025-06-13 09:55:56,login,/page/44,SESS_000363,tablet,Chrome,171.35.47.113,Mozilla/5.0 (compatible)
EVT_00002446,CUST_000923,2025-08-01 09:55:56,search,/page/37,SESS_000732,mobile,Chrome,3.41.221.107,Mozilla/5.0 (compatible)
EVT_00002447,CUST_000778,2025-06-13 09:55:56,login,/page/6,SESS_000655,desktop,Firefox,221.185.239.47,Mozilla/5.0 (compatible)
EVT_00002448,CUST_000929,2025-07-28 09:55:56,search,/page/42,SESS_001406,mobile,Safari,113.163.228.159,Mozilla/5.0 (compatible)
EVT_00002449,CUST_000348,2025-09-06 09:55:56,click,/page/19,SESS_000090,tablet,Edge,26.196.114.181,Mozilla/5.0 (compatible)
EVT_00002450,CUST_000196,2025-08-25 09:55:56,click,/page/39,SESS_001128,desktop,Safari,182.191.152.173,Mozilla/5.0 (compatible)
EVT_00002451,CUST_000375,2025-06-20 09:55:56,login,/page/15,SESS_001365,mobile,Chrome,13.3.252.101,Mozilla/5.0 (compatible)
EVT_00002452,CUST_000295,2025-06-16 09:55:56,purchase_start,/page/14,SESS_001987,desktop,Chrome,53.177.230.149,Mozilla/5.0 (compatible)
EVT_00002453,CUST_000122,2025-09-10 09:55:56,page_view,/page/23,SESS_000259,tablet,Firefox,110.12.130.157,Mozilla/5.0 (compatible)
EVT_00002454,CUST_000716,2025-08-05 09:55:56,login,/page/5,SESS_001112,desktop,Chrome,245.57.254.168,Mozilla/5.0 (compatible)
EVT_00002455,CUST_000345,2025-06-24 09:55:56,purchase_start,/page/12,SESS_001966,mobile,Safari,195.193.63.233,Mozilla/5.0 (compatible)
EVT_00002456,CUST_000383,2025-06-15 09:55:56,purchase_start,/page/22,SESS_000301,desktop,Edge,19.9.16.105,Mozilla/5.0 (compatible)
EVT_00002457,CUST_000987,2025-07-10 09:55:56,purchase_start,/page/37,SESS_000027,mobile,Edge,147.110.242.234,Mozilla/5.0 (compatible)
EVT_00002458,CUST_000931,2025-07-02 09:55:56,login,/page/5,SESS_001120,desktop,Edge,123.68.12.200,Mozilla/5.0 (compatible)
EVT_00002459,CUST_000713,2025-08-11 09:55:56,click,/page/33,SESS_000547,mobile,Firefox,184.228.245.56,Mozilla/5.0 (compatible)
EVT_00002460,CUST_000679,2025-08-17 09:55:56,purchase_start,/page/19,SESS_000629,mobile,Safari,221.58.6.1,Mozilla/5.0 (compatible)
EVT_00002461,CUST_000403,2025-07-10 09:55:56,click,/page/25,SESS_001554,mobile,Firefox,86.84.3.56,Mozilla/5.0 (compatible)
EVT_00002462,CUST_000165,2025-06-21 09:55:56,page_view,/page/1,SESS_000150,desktop,Edge,81.66.34.231,Mozilla/5.0 (compatible)
EVT_00002463,CUST_000401,2025-08-18 09:55:56,page_view,/page/7,SESS_000941,mobile,Firefox,150.16.161.48,Mozilla/5.0 (compatible)
EVT_00002464,CUST_000678,2025-06-29 09:55:56,purchase_complete,/page/50,SESS_000307,desktop,Firefox,79.85.220.25,Mozilla/5.0 (compatible)
EVT_00002465,CUST_000072,2025-09-09 09:55:56,purchase_complete,/page/3,SESS_001171,desktop,Edge,215.174.12.92,Mozilla/5.0 (compatible)
EVT_00002466,CUST_000251,2025-09-10 09:55:56,purchase_complete,/page/49,SESS_001965,mobile,Edge,131.65.63.4,Mozilla/5.0 (compatible)
